ID,Rating,MainCategory,Plateform,ActingPrice,Offer,NumberOfRatings,NumberOfReviews,5Star,4Star,3Star,2Star,1Star,Fulfilled,Combo,Category
10579,4.0,Women,Flipkart,699,42.92,4532.0,795.0,2176.0,1100.0,630.0,247,379,0,False,sandal
2770,3.8,Women,Flipkart,649,48.84,9.0,3.0,4.0,3.0,2.0,0,1,0,False,juti
18799,4.0,Men,Flipkart,2399,50.02,2161.0,292.0,1040.0,541.0,281.0,101,198,1,False,other
9211,3.9,Men,Flipkart,999,62.86,459.0,56.0,224.0,91.0,66.0,31,47,0,False,mojaris
6559,3.8,Women,Flipkart,1499,77.32,21000.0,2752.0,9697.0,3959.0,3172.0,1553,2623,0,True,flip
2541,3.6,Men,Flipkart,1499,51.3,154.0,22.0,61.0,30.0,24.0,13,26,1,False,sandal
15106,4.2,Men,Flipkart,5299,70.01,103.0,12.0,55.0,29.0,12.0,2,5,1,False,other
11458,3.9,Men,Flipkart,999,64.06,48.0,4.0,23.0,8.0,8.0,7,2,1,False,shoe
11978,2.3,Women,Flipkart,499,64.13,6.0,1.0,1.0,1.0,0.0,1,3,0,False,other
1804,4.0,Men,Flipkart,1399,52.54,17.0,2.0,8.0,5.0,2.0,0,2,1,False,sandal
3857,4.1,Men,Flipkart,499,1.0,26.0,1.0,15.0,4.0,4.0,0,3,0,False,mojaris
6577,4.1,Women,Flipkart,499,7.01,28984.0,4779.0,14674.0,7714.0,3675.0,1138,1780,1,False,shoe
19016,4.2,Women,Flipkart,499,50.1,13.0,2.0,9.0,1.0,1.0,1,1,0,False,juti
15902,3.9,Men,Flipkart,599,65.61,2763.0,281.0,1449.0,460.0,347.0,196,311,0,False,flip
14483,4.1,Men,Flipkart,1999,71.54,23.0,5.0,14.0,3.0,2.0,3,1,0,False,shoe
17481,4.4,Men,Flipkart,1399,10.01,16.0,2.0,11.0,2.0,2.0,0,1,1,False,other
1130,4.4,Women,Flipkart,999,30.03,69.0,10.0,45.0,15.0,5.0,2,2,1,False,bellie
5003,4.3,Men,Flipkart,3499,58.02,7554.0,1101.0,4404.0,1891.0,638.0,192,429,1,False,shoe
1053,3.7,Women,Flipkart,499,60.12,605.0,57.0,264.0,109.0,89.0,52,91,0,False,sandal
3875,4.1,Men,Flipkart,3995,71.49,155.0,32.0,79.0,34.0,27.0,4,11,1,False,shoe
2400,4.0,Women,Flipkart,599,51.92,390.0,51.0,217.0,65.0,35.0,24,49,0,False,other
8756,3.6,Women,Flipkart,499,5.01,114.0,18.0,42.0,22.0,25.0,9,16,0,False,sandal
18250,4.1,Women,Flipkart,499,44.49,486.0,49.0,240.0,133.0,60.0,21,32,1,False,other
7511,4.1,Women,Flipkart,799,64.33,74.0,2.0,45.0,11.0,10.0,0,8,0,False,sandal
927,3.9,Women,Flipkart,805,10.01,29.0,5.0,18.0,7.0,5.0,1,3,0,False,boot
5491,4.1,Women,Flipkart,499,15.03,16.0,2.0,8.0,2.0,5.0,1,0,0,False,sandal
2608,4.3,Women,Flipkart,1599,56.29,4.0,1.0,1.0,3.0,0.0,0,0,0,False,boot
3616,4.0,Men,Flipkart,999,64.56,433.0,50.0,254.0,62.0,38.0,34,45,1,False,sneaker
16666,4.0,Men,Flipkart,449,26.73,16319.0,1755.0,9049.0,2829.0,1759.0,867,1815,0,False,flip
17543,4.6,Men,Flipkart,3599,45.01,17.0,5.0,12.0,3.0,2.0,0,0,1,False,sandal
7997,4.3,Women,Flipkart,599,25.04,1368.0,148.0,785.0,362.0,114.0,44,72,1,False,flip
14879,4.0,Women,Flipkart,299,20.07,48.0,7.0,21.0,13.0,9.0,3,2,0,False,slipper
4733,3.9,Men,Flipkart,1749,62.04,2591.0,361.0,1238.0,598.0,363.0,157,235,1,False,other
15552,3.9,Women,Flipkart,699,71.67,211.0,32.0,109.0,39.0,28.0,12,23,0,False,juti
2104,4.1,Men,Flipkart,499,5.01,15622.0,2450.0,8238.0,3546.0,1887.0,713,1238,1,False,sneaker
14979,4.2,Men,Flipkart,2999,71.69,13.0,2.0,9.0,1.0,1.0,1,1,1,False,mojaris
5928,4.2,Men,Flipkart,999,34.53,4484.0,681.0,2279.0,1303.0,470.0,160,272,1,False,other
5514,3.4,Women,Flipkart,499,36.07,95.0,10.0,42.0,11.0,9.0,10,23,1,False,sandal
2389,3.7,Men,Flipkart,499,33.67,20.0,0.0,11.0,1.0,3.0,1,4,0,False,juti
20283,4.1,Women,Flipkart,899,55.62,269.0,34.0,137.0,72.0,30.0,13,17,0,False,sandal
9166,3.9,Women,Flipkart,998,45.39,10574.0,1687.0,4765.0,2522.0,1626.0,672,989,1,False,shoe
11350,4.2,Women,Flipkart,2499,40.02,126.0,15.0,74.0,27.0,9.0,6,10,1,False,other
7345,4.0,Women,Flipkart,999,55.46,1571.0,237.0,789.0,353.0,197.0,74,158,1,False,sandal
20717,4.3,Men,Flipkart,2999,44.48,5702.0,778.0,3367.0,1371.0,470.0,138,356,1,False,sneaker
4348,4.1,Women,Flipkart,669,43.2,939.0,122.0,504.0,196.0,116.0,53,70,1,False,sandal
7904,3.9,Women,Flipkart,399,25.06,890.0,100.0,433.0,197.0,113.0,46,101,1,False,slipper
16923,4.0,Men,Flipkart,999,75.78,832.0,77.0,486.0,122.0,74.0,51,99,0,False,other
7309,3.8,Men,Flipkart,1299,61.59,500.0,62.0,237.0,91.0,76.0,33,63,0,False,sandal
490,4.0,Men,Flipkart,320,40.08,527.0,59.0,182.0,123.0,71.0,35,117,0,False,other
14782,4.0,Women,Flipkart,1599,68.79,29.0,4.0,15.0,5.0,5.0,2,2,0,False,bellie
18047,3.8,Men,Flipkart,998,40.08,1321.0,183.0,649.0,265.0,144.0,75,188,1,False,sandal
16506,4.1,Men,Flipkart,6095,70.01,564.0,67.0,305.0,128.0,50.0,22,59,1,False,other
13154,4.0,Men,Flipkart,499,34.07,372.0,48.0,201.0,61.0,48.0,16,46,1,False,sneaker
17229,4.0,Women,Flipkart,649,7.7,14575.0,2331.0,7763.0,3041.0,1769.0,662,1342,1,False,sneaker
17518,3.8,Men,Flipkart,999,83.98,492.0,61.0,246.0,123.0,56.0,25,42,0,False,flip
14211,4.0,Women,Flipkart,649,53.93,708.0,77.0,360.0,161.0,89.0,43,55,1,False,sneaker
15878,4.2,Women,Flipkart,999,45.05,2441.0,341.0,1297.0,651.0,225.0,114,154,1,False,sandal
20939,4.0,Men,Flipkart,349,6.88,38787.0,4620.0,19465.0,9488.0,4845.0,1826,3163,1,False,slipper
19012,4.0,Men,Flipkart,999,50.05,138.0,19.0,74.0,25.0,19.0,9,11,1,False,shoe
3362,4.2,Men,Flipkart,5199,70.01,333.0,41.0,140.0,70.0,41.0,15,14,0,False,other
11189,4.0,Men,Flipkart,499,43.09,2312.0,289.0,1156.0,578.0,289.0,113,176,1,False,other
4404,4.1,Women,Flipkart,999,61.06,1320.0,166.0,694.0,283.0,167.0,69,107,0,False,sandal
3936,4.2,Men,Flipkart,5999,73.63,708.0,88.0,354.0,177.0,70.0,31,76,1,False,sneaker
6240,4.1,Women,Flipkart,599,41.74,878.0,127.0,464.0,185.0,112.0,44,73,1,False,sneaker
14924,4.1,Women,Flipkart,499,44.09,1839.0,338.0,964.0,436.0,231.0,93,114,0,False,sandal
17623,4.1,Men,Flipkart,899,55.62,424.0,53.0,246.0,82.0,43.0,17,36,1,False,boot
10932,4.1,Women,Flipkart,795,56.6,968.0,127.0,500.0,218.0,120.0,44,79,0,False,other
9377,4.3,Women,Flipkart,999,10.01,400.0,57.0,225.0,109.0,35.0,9,22,1,False,shoe
19254,3.9,Women,Flipkart,1249,52.04,56.0,8.0,29.0,10.0,6.0,6,7,0,False,sandal
4809,4.0,Women,Flipkart,319,6.27,2572.0,393.0,1329.0,559.0,355.0,120,209,1,False,sneaker
217,4.2,Women,Flipkart,816,55.06,6896.0,1180.0,4582.0,835.0,381.0,159,824,0,False,boot
16196,4.0,Women,Flipkart,999,52.55,2767.0,395.0,1399.0,574.0,336.0,173,285,1,False,sandal
4770,4.3,Women,Flipkart,999,10.01,400.0,54.0,225.0,109.0,35.0,9,22,1,False,shoe
6321,4.1,Men,Flipkart,999,69.27,239.0,21.0,135.0,41.0,30.0,13,20,0,False,juti
18454,4.1,Women,Flipkart,999,60.16,728.0,104.0,424.0,136.0,74.0,30,64,1,False,boot
8389,4.1,Men,Flipkart,999,66.07,2372.0,285.0,1317.0,446.0,265.0,132,212,1,False,other
12923,3.8,Women,Flipkart,999,73.47,80.0,6.0,45.0,8.0,9.0,5,13,0,False,slipper
4629,4.0,Men,Flipkart,499,52.71,26948.0,2952.0,14763.0,4292.0,3069.0,1694,3130,1,False,sneaker
9943,4.1,Men,Flipkart,2299,40.02,7841.0,1091.0,4070.0,2085.0,825.0,289,572,1,False,sandal
19652,4.1,Men,Flipkart,699,7.15,85.0,13.0,43.0,24.0,8.0,2,8,0,False,sandal
12081,3.7,Women,Flipkart,299,36.79,702.0,91.0,318.0,131.0,95.0,66,92,1,False,flip
20813,3.6,Men,Flipkart,999,28.83,17.0,1.0,7.0,4.0,1.0,2,3,0,False,other
16989,3.8,Men,Flipkart,999,56.06,69.0,9.0,32.0,14.0,8.0,8,7,1,False,sandal
982,4.2,Women,Flipkart,4850,58.79,154.0,29.0,53.0,64.0,27.0,7,8,1,False,sneaker
12951,4.2,Women,Flipkart,499,40.08,38.0,5.0,23.0,8.0,2.0,1,4,0,False,shoe
774,3.3,Women,Flipkart,422,10.02,44.0,3.0,13.0,13.0,5.0,7,9,1,False,bellie
18306,5.0,Women,Flipkart,899,61.18,3.0,2.0,3.0,0.0,0.0,0,0,0,False,other
5225,4.1,Women,Flipkart,999,74.98,361.0,55.0,205.0,62.0,43.0,20,30,0,False,other
9615,4.4,Women,Flipkart,999,10.01,1944.0,345.0,1207.0,535.0,121.0,38,58,1,False,shoe
13288,4.5,Women,Flipkart,3999,43.01,24.0,5.0,17.0,4.0,1.0,1,1,1,False,sneaker
10867,4.2,Women,Flipkart,499,40.08,215.0,38.0,122.0,49.0,18.0,8,18,1,False,sneaker
12444,4.0,Men,Flipkart,289,0.69,120.0,15.0,59.0,27.0,16.0,6,12,0,False,flip
5348,4.3,Women,Flipkart,999,50.15,4869.0,829.0,3009.0,998.0,448.0,179,246,1,False,boot
17883,3.6,Women,Flipkart,2495,40.0,16.0,2.0,8.0,1.0,2.0,2,3,0,False,sandal
19658,4.1,Men,Flipkart,999,57.36,2425.0,375.0,1377.0,416.0,274.0,135,223,1,False,shoe
457,4.5,Men,Flipkart,2192,20.0,11.0,0.0,8.0,3.0,1.0,3,1,1,False,other
5339,3.7,Men,Flipkart,599,48.58,100.0,9.0,49.0,12.0,14.0,8,17,0,False,juti
5945,4.3,Men,Flipkart,3799,50.01,172.0,34.0,86.0,43.0,23.0,7,13,1,False,shoe
18023,4.2,Women,Flipkart,999,45.05,376.0,64.0,221.0,74.0,36.0,11,32,0,False,sandal
16239,3.8,Men,Flipkart,999,70.07,2437.0,210.0,1291.0,296.0,263.0,202,385,1,False,sneaker
19357,3.8,Women,Flipkart,4995,50.37,41.0,4.0,21.0,6.0,5.0,1,8,1,False,shoe
5409,4.1,Men,Flipkart,999,55.46,14.0,2.0,7.0,3.0,3.0,1,0,0,False,other
11280,4.1,Men,Flipkart,999,15.92,26640.0,3667.0,14148.0,6445.0,2840.0,1113,2094,1,False,sandal
9646,4.0,Men,Flipkart,799,37.55,3046.0,425.0,1555.0,740.0,352.0,133,266,1,False,flip
20068,3.5,Men,Flipkart,699,44.49,11.0,1.0,5.0,2.0,1.0,0,3,0,False,juti
17381,4.0,Men,Flipkart,659,43.85,54422.0,7626.0,29121.0,10622.0,6535.0,2894,5250,1,False,sneaker
12436,4.3,Women,Flipkart,499,50.1,181.0,19.0,106.0,43.0,17.0,7,9,1,False,flip
10603,5.0,Men,Flipkart,599,51.75,3.0,1.0,3.0,0.0,0.0,0,0,0,False,shoe
9402,4.1,Women,Flipkart,499,4.01,103.0,14.0,52.0,27.0,11.0,5,8,0,False,other
7261,4.2,Men,Flipkart,1699,11.77,1878.0,281.0,1060.0,414.0,199.0,63,142,1,False,shoe
14754,3.5,Men,Flipkart,999,77.48,605.0,66.0,254.0,100.0,86.0,51,114,0,False,flip
7471,4.0,Men,Flipkart,1599,73.36,871.0,103.0,492.0,126.0,115.0,49,89,0,False,shoe
5912,3.5,Men,Flipkart,1497,66.67,863.0,103.0,370.0,124.0,112.0,79,178,0,True,other
1961,3.1,Men,Flipkart,499,40.08,177.0,19.0,71.0,17.0,10.0,23,56,0,False,other
1394,4.4,Men,Flipkart,699,61.37,16.0,1.0,10.0,3.0,3.0,0,0,0,False,mojaris
16098,3.4,Men,Flipkart,998,50.1,127.0,16.0,56.0,8.0,22.0,18,23,1,True,shoe
8020,4.0,Women,Flipkart,999,61.76,2795.0,380.0,1361.0,672.0,391.0,154,219,0,False,sandal
6833,3.8,Women,Flipkart,1599,40.65,5.0,0.0,2.0,1.0,1.0,1,0,0,False,juti
424,4.7,Women,Flipkart,911,71.22,14.0,3.0,7.0,2.0,1.0,1,2,0,False,slipper
1600,4.1,Women,Flipkart,1995,27.02,19.0,4.0,10.0,4.0,3.0,0,2,1,False,sandal
7639,4.2,Women,Flipkart,269,5.2,7661.0,886.0,4161.0,1893.0,784.0,306,513,1,False,flip
3516,4.5,Women,Flipkart,999,50.05,53.0,8.0,36.0,10.0,5.0,0,2,0,False,boot
1276,4.2,Women,Flipkart,559,47.41,290.0,47.0,157.0,69.0,35.0,14,15,1,False,bellie
8328,4.0,Women,Flipkart,999,70.17,577.0,60.0,314.0,117.0,55.0,36,55,1,False,sandal
2238,2.6,Women,Flipkart,799,71.84,5.0,0.0,1.0,0.0,1.0,2,1,0,False,mojaris
19282,4.1,Women,Flipkart,599,50.08,41.0,9.0,20.0,13.0,5.0,3,1,1,False,flip
4941,3.9,Women,Flipkart,999,52.55,360.0,54.0,181.0,78.0,37.0,21,43,1,False,sandal
4244,4.2,Men,Flipkart,999,63.06,1134.0,152.0,703.0,191.0,93.0,63,84,0,False,shoe
4449,4.3,Women,Flipkart,999,20.02,163.0,28.0,107.0,29.0,11.0,1,15,0,False,boot
405,4.1,Men,Flipkart,508,5.73,2842.0,378.0,1133.0,454.0,262.0,37,19,1,False,flip
6136,4.0,Women,Flipkart,1497,57.65,766.0,129.0,383.0,169.0,107.0,37,70,1,True,sneaker
9569,4.0,Women,Flipkart,999,43.04,532.0,89.0,268.0,120.0,70.0,30,52,1,False,sneaker
3349,4.2,Men,Flipkart,999,52.55,175.0,23.0,107.0,35.0,12.0,9,12,1,False,other
5056,5.0,Women,Flipkart,1099,50.05,2.0,1.0,2.0,0.0,0.0,0,0,0,False,boot
8844,4.0,Men,Flipkart,2999,48.35,1527.0,215.0,801.0,336.0,162.0,73,155,0,False,shoe
408,3.7,Men,Flipkart,836,75.08,179.0,18.0,1.0,2.0,4.0,1,2,0,False,juti
15158,4.4,Women,Flipkart,3999,72.49,83.0,7.0,53.0,17.0,7.0,3,3,1,False,sneaker
157,4.0,Men,Flipkart,1097,52.55,45374.0,6553.0,9087.0,12046.0,8807.0,2417,3378,1,False,sandal
15164,4.1,Women,Flipkart,899,59.96,3160.0,362.0,1630.0,716.0,434.0,170,210,1,False,sandal
8360,4.3,Women,Flipkart,3999,56.79,71.0,6.0,40.0,19.0,8.0,2,2,1,False,shoe
3359,4.3,Women,Flipkart,1099,55.51,156.0,22.0,91.0,41.0,14.0,8,6,0,False,sandal
2384,4.2,Women,Flipkart,3695,40.22,726.0,86.0,428.0,171.0,52.0,20,55,1,False,shoe
20681,4.0,Women,Flipkart,1290,50.0,20.0,5.0,13.0,1.0,1.0,2,3,1,False,sandal
16997,3.7,Men,Amazon,499,0.0,26.0,17.0,16.0,9.0,12.0,18,46,1,False,sneaker
13713,4.0,Men,Flipkart,3699,39.15,316.0,64.0,151.0,74.0,46.0,17,28,1,False,shoe
10157,4.1,Men,Flipkart,999,35.84,2918.0,452.0,1438.0,835.0,361.0,118,166,1,False,shoe
20077,4.0,Men,Flipkart,1399,74.84,118.0,9.0,51.0,35.0,18.0,9,5,1,False,flip
19293,4.2,Women,Flipkart,4299,45.01,166.0,24.0,94.0,39.0,12.0,6,15,1,False,bellie
2459,3.9,Women,Flipkart,699,58.66,125.0,14.0,62.0,27.0,16.0,6,14,1,False,sandal
8124,4.4,Men,Flipkart,499,40.08,17.0,2.0,9.0,6.0,2.0,0,0,1,False,other
15783,3.9,Men,Flipkart,999,39.84,335.0,50.0,160.0,69.0,46.0,17,43,1,False,sandal
18086,4.2,Men,Flipkart,799,66.08,808.0,101.0,442.0,193.0,88.0,34,54,0,False,sandal
15599,4.4,Women,Flipkart,799,59.32,15.0,3.0,9.0,4.0,1.0,1,0,0,False,sandal
3218,4.6,Women,Flipkart,999,50.05,5.0,0.0,0.0,0.0,0.0,0,0,1,False,other
9512,4.4,Women,Flipkart,4499,45.85,12.0,2.0,8.0,1.0,3.0,0,0,1,False,shoe
15959,3.5,Women,Flipkart,2999,65.06,38.0,6.0,17.0,7.0,3.0,1,10,1,False,sandal
13272,4.2,Women,Flipkart,1499,60.04,204.0,40.0,115.0,42.0,25.0,10,12,1,False,boot
9027,3.5,Women,Flipkart,999,62.06,93.0,12.0,37.0,16.0,15.0,11,14,0,False,sandal
7724,4.8,Women,Flipkart,1499,60.04,12.0,0.0,9.0,3.0,0.0,0,0,1,False,boot
20795,4.3,Men,Flipkart,1399,64.33,50.0,13.0,29.0,14.0,3.0,1,3,1,False,shoe
17581,3.9,Women,Flipkart,499,50.1,95.0,9.0,47.0,17.0,14.0,7,10,0,False,slipper
9694,3.8,Men,Flipkart,2799,51.88,448.0,55.0,182.0,122.0,58.0,30,56,1,False,other
13066,3.9,Women,Flipkart,599,66.78,1000.0,119.0,535.0,147.0,141.0,65,112,0,False,juti
1507,4.1,Men,Flipkart,309,2.27,1117.0,165.0,599.0,271.0,125.0,43,79,1,False,sandal
3790,4.0,Men,Flipkart,999,71.07,2380.0,350.0,1296.0,440.0,268.0,150,226,0,False,sandal
11336,4.0,Women,Flipkart,699,50.07,193.0,21.0,98.0,36.0,33.0,10,16,0,False,sandal
7773,4.5,Women,Flipkart,6499,49.99,363.0,29.0,242.0,77.0,20.0,7,12,1,False,shoe
19665,4.2,Women,Flipkart,949,16.75,3223.0,472.0,1738.0,875.0,324.0,107,179,1,False,shoe
14087,4.4,Women,Flipkart,999,60.16,86.0,26.0,57.0,16.0,7.0,4,2,1,False,boot
1862,4.1,Women,Flipkart,549,20.77,235.0,53.0,117.0,58.0,36.0,9,15,0,False,sandal
946,3.8,Women,Flipkart,367,40.16,472.0,63.0,409.0,113.0,17.0,36,23,0,False,flip
15118,4.0,Men,Flipkart,2499,60.02,885.0,142.0,463.0,180.0,100.0,40,102,1,False,shoe
4307,4.1,Women,Flipkart,4299,45.01,167.0,24.0,94.0,39.0,12.0,6,15,1,False,bellie
5064,4.1,Men,Flipkart,949,40.04,9376.0,1172.0,4688.0,2344.0,1065.0,470,809,1,False,shoe
2456,4.3,Women,Flipkart,699,73.82,21.0,4.0,15.0,2.0,0.0,3,1,0,False,bellie
15768,3.5,Men,Flipkart,849,63.25,7153.0,898.0,3213.0,1011.0,847.0,624,1458,1,False,flip
9572,4.2,Women,Flipkart,999,52.45,6820.0,1057.0,3929.0,1361.0,737.0,298,500,1,False,sandal
12405,4.0,Women,Flipkart,499,60.12,48.0,9.0,24.0,13.0,6.0,2,5,0,False,slipper
13641,3.2,Men,Amazon,499,5.61,3.0,2.0,23.0,10.0,17.0,21,29,0,False,sneaker
11388,3.8,Women,Flipkart,549,45.9,903.0,115.0,411.0,169.0,136.0,70,117,1,False,sandal
13229,4.1,Women,Flipkart,999,55.06,14.0,2.0,8.0,2.0,1.0,3,0,1,False,sandal
5911,3.9,Women,Flipkart,699,40.06,131.0,14.0,67.0,27.0,17.0,3,17,1,False,bellie
2307,4.2,Women,Flipkart,1499,53.37,42.0,5.0,26.0,7.0,4.0,0,5,1,False,sneaker
10428,4.2,Men,Flipkart,299,2.34,848.0,106.0,424.0,212.0,106.0,58,48,1,False,slipper
2382,4.0,Women,Flipkart,799,40.68,259.0,24.0,143.0,42.0,32.0,19,23,0,False,sandal
10270,4.1,Women,Flipkart,999,50.05,63.0,9.0,41.0,5.0,5.0,5,7,1,False,sneaker
15044,4.3,Women,Flipkart,1699,11.77,2076.0,342.0,1301.0,461.0,132.0,55,127,1,False,shoe
2141,4.1,Men,Flipkart,999,61.06,258.0,33.0,148.0,43.0,28.0,13,26,0,False,sneaker
13967,4.0,Men,Flipkart,499,60.12,147.0,11.0,83.0,20.0,17.0,10,17,0,False,sandal
636,3.6,Men,Flipkart,893,55.06,589.0,65.0,365.0,44.0,143.0,51,85,1,False,sandal
9391,3.9,Men,Flipkart,499,15.23,220.0,33.0,114.0,38.0,31.0,12,25,0,False,mojaris
13884,4.1,Men,Flipkart,699,5.01,57.0,10.0,31.0,14.0,5.0,2,5,0,False,sandal
14162,3.9,Men,Flipkart,499,40.08,9.0,0.0,5.0,1.0,1.0,1,1,0,False,other
4280,3.8,Women,Flipkart,499,44.29,3202.0,412.0,1476.0,615.0,479.0,223,409,1,False,bellie
599,3.7,Women,Flipkart,1036,45.05,29.0,5.0,15.0,9.0,4.0,2,3,0,False,bellie
6903,4.2,Men,Flipkart,2999,50.02,12796.0,1595.0,7076.0,3275.0,1209.0,419,817,1,False,shoe
7028,4.0,Men,Flipkart,2099,71.99,6097.0,932.0,3041.0,1520.0,701.0,278,557,1,False,sneaker
11860,4.0,Women,Flipkart,494,43.72,56.0,6.0,33.0,7.0,6.0,3,7,1,False,flip
5065,4.8,Men,Flipkart,2100,59.33,9.0,2.0,7.0,2.0,0.0,0,0,0,False,juti
20133,3.7,Men,Flipkart,999,60.06,3163.0,393.0,1498.0,478.0,379.0,252,556,1,True,flip
17564,4.2,Women,Flipkart,599,16.86,235.0,47.0,133.0,51.0,26.0,8,17,1,False,sandal
15791,3.7,Men,Flipkart,1299,73.13,11067.0,1383.0,4657.0,1428.0,2491.0,742,1749,1,False,shoe
20826,3.9,Men,Flipkart,499,51.9,24981.0,2702.0,13788.0,3402.0,2867.0,1707,3217,1,False,sneaker
11333,3.4,Men,Flipkart,699,61.37,9.0,2.0,5.0,0.0,1.0,0,3,0,False,other
14043,3.8,Men,Flipkart,799,37.55,84.0,4.0,51.0,7.0,5.0,2,19,0,False,juti
14871,3.7,Men,Flipkart,799,67.96,381.0,47.0,181.0,64.0,37.0,36,63,1,False,slipper
6058,4.1,Men,Flipkart,499,40.08,628.0,59.0,384.0,78.0,53.0,45,68,0,False,other
18248,3.7,Women,Flipkart,1299,77.83,127.0,14.0,58.0,20.0,18.0,10,19,0,False,sandal
20014,3.8,Women,Flipkart,399,42.61,63.0,5.0,29.0,8.0,16.0,6,4,1,False,flip
3970,3.6,Men,Flipkart,998,50.1,24416.0,2781.0,11434.0,3155.0,3006.0,2330,4492,1,True,shoe
5099,3.9,Men,Flipkart,499,11.02,253.0,21.0,123.0,46.0,31.0,19,27,0,False,flip
5178,4.2,Women,Flipkart,1199,50.04,165.0,24.0,87.0,44.0,19.0,4,11,1,False,sandal
16772,3.9,Men,Flipkart,999,56.56,145.0,27.0,70.0,24.0,29.0,7,15,0,False,juti
5027,4.0,Women,Flipkart,5999,64.99,20.0,2.0,12.0,3.0,1.0,1,3,1,False,shoe
19845,4.2,Women,Flipkart,2599,61.68,5065.0,780.0,2749.0,1421.0,484.0,147,264,1,False,shoe
18977,4.1,Women,Flipkart,999,47.45,28.0,3.0,15.0,4.0,3.0,1,3,0,False,boot
3769,3.9,Women,Flipkart,1499,62.64,758.0,115.0,320.0,233.0,98.0,42,65,1,False,other
2299,4.0,Women,Flipkart,999,55.06,4448.0,640.0,2266.0,953.0,584.0,235,406,0,False,shoe
6599,3.8,Men,Flipkart,999,67.77,275.0,51.0,127.0,55.0,38.0,25,30,0,False,other
3591,4.3,Women,Flipkart,2699,40.01,14.0,2.0,9.0,3.0,0.0,1,1,1,False,shoe
1314,3.8,Women,Flipkart,599,34.06,11296.0,1679.0,5154.0,2198.0,1647.0,857,1447,1,False,sandal
14215,3.7,Men,Flipkart,799,51.31,1176.0,123.0,598.0,148.0,141.0,92,197,1,True,sneaker
20847,4.1,Men,Flipkart,749,15.89,38298.0,5334.0,20908.0,9205.0,3907.0,1468,2810,1,False,sandal
1677,3.4,Women,Flipkart,799,43.05,72.0,11.0,31.0,10.0,7.0,4,20,0,False,sandal
16731,3.8,Men,Flipkart,1299,76.98,17201.0,2435.0,7829.0,3136.0,2657.0,1354,2225,1,False,shoe
2696,4.1,Men,Flipkart,1599,61.48,124.0,34.0,72.0,21.0,13.0,4,14,0,False,boot
4328,4.1,Women,Flipkart,999,61.06,4721.0,763.0,2545.0,1002.0,522.0,234,418,0,False,boot
17653,4.0,Men,Flipkart,3799,49.99,66.0,11.0,34.0,17.0,4.0,2,9,1,False,shoe
7247,3.8,Men,Flipkart,799,37.55,183.0,15.0,93.0,27.0,23.0,9,31,0,False,mojaris
11274,4.2,Women,Flipkart,1499,60.37,71.0,5.0,45.0,11.0,6.0,4,5,1,False,boot
1875,2.3,Men,Flipkart,1299,44.65,3.0,0.0,0.0,0.0,2.0,0,1,0,False,mojaris
8159,4.4,Men,Flipkart,3499,40.01,1620.0,242.0,1063.0,347.0,95.0,34,81,1,False,sneaker
11468,3.7,Men,Flipkart,999,70.07,179.0,18.0,89.0,27.0,18.0,14,31,0,False,juti
1471,3.8,Women,Flipkart,999,49.85,639.0,115.0,298.0,126.0,91.0,44,80,1,False,juti
18950,3.8,Men,Flipkart,499,67.33,4577.0,483.0,2290.0,688.0,613.0,356,630,1,False,other
127,4.0,Women,Flipkart,299,25.06,1285.0,192.0,128.0,37.0,71.0,91,140,1,False,sandal
13244,4.0,Men,Flipkart,999,50.05,3598.0,469.0,1844.0,829.0,456.0,179,290,1,False,other
17356,4.4,Women,Flipkart,4499,37.01,111.0,25.0,74.0,25.0,4.0,3,5,1,False,shoe
19266,3.7,Women,Flipkart,499,60.12,478.0,73.0,208.0,99.0,55.0,37,81,0,False,flip
13484,4.3,Women,Flipkart,1899,45.02,3.0,1.0,2.0,0.0,1.0,0,0,1,False,other
13699,3.9,Women,Flipkart,998,34.87,36.0,3.0,21.0,3.0,4.0,2,6,1,True,sneaker
6826,4.1,Men,Flipkart,1999,35.02,69.0,2.0,39.0,13.0,7.0,5,5,1,False,flip
10490,3.9,Women,Flipkart,499,60.12,369.0,46.0,199.0,51.0,54.0,26,43,0,False,juti
10604,4.0,Men,Flipkart,999,50.15,1156.0,208.0,609.0,211.0,165.0,73,98,1,False,shoe
9927,3.8,Women,Flipkart,1099,63.79,80.0,8.0,39.0,19.0,3.0,5,14,0,False,slipper
856,4.4,Women,Flipkart,1042,60.47,9.0,1.0,6.0,1.0,4.0,2,5,0,False,flip
13277,3.9,Men,Flipkart,1495,29.97,1776.0,136.0,954.0,304.0,166.0,81,271,1,False,flip
981,4.1,Women,Flipkart,972,52.45,788.0,122.0,194.0,128.0,151.0,10,71,0,False,other
10250,4.1,Women,Flipkart,649,0.62,661.0,97.0,333.0,173.0,71.0,28,56,1,False,sandal
16077,4.2,Women,Flipkart,499,41.08,260.0,38.0,149.0,61.0,23.0,8,17,0,False,other
8629,4.1,Women,Flipkart,999,50.25,1638.0,260.0,837.0,431.0,197.0,67,106,1,False,other
19142,4.3,Women,Flipkart,5499,45.86,167.0,25.0,103.0,36.0,17.0,2,9,1,False,sneaker
11607,3.9,Men,Flipkart,1399,60.04,819.0,99.0,408.0,145.0,111.0,56,99,1,False,juti
1702,4.0,Women,Flipkart,999,38.34,3643.0,605.0,1758.0,987.0,466.0,156,279,1,False,shoe
