id,title,Rating,maincateg,platform,actprice1,Offer %,norating1,noreviews1,star_5f,star_4f,star_3f,star_2f,star_1f,fulfilled1,price1
1609,Women Silver Flats Sandal,4.1,Women,Flipkart,699,63.52%,10877.0,1501.0,5884.0,2491.0,1330.0,506,667,1,255
9893,Casuals For Men  (Yellow),4.1,Men,Flipkart,999,70.27%,223.61280822753906,427.0,64.35442352294922,521.0,318.0,156,327,1,297
1435,"Men Blue, Yellow Sandal",4.2,Men,Flipkart,699,18.60%,44280.0,6231.0,23805.0,11464.0,4694.0,1610,2707,1,569
8022,VACUM Running Shoes For Men  (Navy),4.3,Men,Flipkart,1049,5.72%,83.5058822631836,3.0782809257507324,116.0,4.616528034210205,12.0,7,12,1,989
5482,Women Natural Flats Sandal,3.8,Women,Flipkart,999,68.37%,251.0,18.0,116.0,47.0,32.0,22,34,1,316
4005,TOP SPEED XTREME LP Running Shoes For Men  (Blue),4.3,Men,Flipkart,2399,58.36%,1004.0,150.0,580.0,239.0,96.0,34,55,0,999
419,Men Brown Casual Sandal,3.9,Men,Flipkart,3662,61.24%,1071.0,171.0,570.0,279.0,55.0,62,133,1,1503
14447,Men Tan Sandal,4.0,Men,Flipkart,900,58.00%,15086.0,1984.0,7643.0,3227.0,1989.0,807,1420,1,378
4343,"Tan Brown Daily wear punjabi Jutis For Women  (Tan, Brown)",4.0,Women,Flipkart,599,34.06%,228.0,49.0,122.0,49.0,21.0,14,22,0,395
9079,Derby For Men  (Burgundy),4.1,Men,Flipkart,4999,70.01%,29.0,3.0,19.0,4.0,1.0,0,5,0,1499
12733,Women Grey Flats Sandal,3.4,Women,Flipkart,899,55.62%,114.0,20.0,43.0,20.0,19.0,9,24,1,399
9528,Men Multicolor Sandal,4.1,Men,Flipkart,699,7.87%,5895.0,904.0,2916.0,1543.0,737.0,281,418,1,644
6426,Women Pink Heels Sandal,3.7,Women,Flipkart,2495,49.90%,389.0,70.0,175.0,83.0,51.0,16,64,0,1250
13697,"Casual Loafers, Sneakers Shoes for Woman Pack of 2 Combo(O)-1253-1254 Sneakers For Women  (Multicolor)",3.8,Women,Flipkart,998,47.39%,34.0,2.0,19.0,4.0,2.0,2,7,1,525
3137,Perfect Stylish Girls Casual Shoes Sneakers For Women  (Pink),4.3,Women,Flipkart,999,60.06%,10481.0,1530.0,6224.0,2259.0,1049.0,370,579,1,399
4260,Zod Runner NM Wns IDP Walking Shoes For Women  (Green),4.3,Women,Flipkart,3999,45.69%,1398.0,156.0,828.0,362.0,97.0,38,73,1,2172
3550,EARTH Running Shoes For Men  (Black),4.2,Men,Flipkart,1199,19.60%,2459.0,385.0,1398.0,569.0,239.0,89,164,0,964
19493,Running Shoes For Men  (White),3.7,Men,Flipkart,699,40.06%,806.0,121.0,362.0,142.0,112.0,66,124,1,419
11812,Slippers,3.7,Men,Flipkart,1999,40.07%,21.0,2.0,9.0,4.0,3.0,3,2,1,1198
5614,Blue Clogs For Men  (Blue),4.0,Men,Flipkart,499,20.04%,984.0,121.0,545.0,153.0,109.0,56,121,0,399
6706,Men Black Sandal,3.8,Men,Flipkart,1899,76.41%,95.0,15.0,44.0,22.0,11.0,6,12,0,448
1631,Bellies For Women  (Off White),3.8,Women,Flipkart,999,74.07%,464.0,92.0,211.0,110.0,59.0,29,55,0,259
9446,Slippers,4.1,Women,Flipkart,799,50.06%,939.0,116.0,486.0,223.0,119.0,50,60,1,399
15293,Women Multicolor Flats Sandal,4.1,Women,Flipkart,999,62.06%,14.088264465332031,36.0,138.0,44.0,31.0,13,17,1,379
7738,Cgreen Marathon Running Shoes For Men  (Blue),4.1,Men,Flipkart,949,40.04%,6665.0,1069.0,3596.0,1428.0,706.0,324,611,1,569
3705,Mojaris For Men  (Brown),4.0,Men,Flipkart,999,54.45%,1430.0,190.0,753.0,263.0,179.0,89,146,0,455
15220,Men Brown Sports Sandal,4.2,Men,Flipkart,2995,13.79%,1450.0,211.0,787.0,395.0,127.0,46,95,1,2582
289,Glarus W Running Shoes For Women  (Grey),4.2,Women,Flipkart,2647,38.34%,123.0,14.0,73.0,21.0,18.0,4,5,1,1609
20831,Nora - Grey Slip On For Women  (Grey),4.1,Women,Flipkart,1799,72.37%,12.0,1.0,6.0,3.0,1.0,2,0,1,497
4084,"Red Gold party wear Punjabi Jutti Jutis For Women  (Red, Gold)",3.8,Women,Flipkart,599,50.08%,32.0,5.0,15.0,7.0,2.0,5,3,0,299
1740,EASY VULC 2.0 Sneakers For Men  (Black),4.2,Men,Flipkart,3799,58.02%,1662.0,196.0,914.0,442.0,163.0,50,93,1,1595
20745,"Best Rates Training Shoes, Walking Shoes, Gym Shoes, Sports Shoes Bellies For Women  (Blue)",4.3,Women,Flipkart,639,59.00%,203.0,37.0,112.0,53.0,29.0,5,4,1,262
1298,Women Multicolor Flats Sandal,3.9,Women,Flipkart,747,42.97%,301.0,35.0,144.0,53.0,56.0,17,31,1,426
3835,Slippers,4.0,Women,Flipkart,399,30.08%,251.0,38.0,117.0,65.0,34.0,17,18,1,279
9651,Women Beige Heels Sandal,4.0,Women,Flipkart,999,50.05%,54.0,3.0,28.0,9.0,10.0,2,5,0,499
17363,New Fashionable And Comfortable Sneakers For Women And Girls Party Wear Party Wear For Women  (Pink),4.1,Women,Flipkart,999,50.05%,63.0,9.0,41.0,5.0,5.0,5,7,1,499
5762,Women Brown Heels Sandal,4.2,Women,Flipkart,499,14.83%,218.0,42.0,132.0,40.0,17.0,8,21,0,425
19863,Royal Jutis For men Mojaris For Men  (Black),4.0,Men,Flipkart,899,52.28%,41.0,7.0,22.0,9.0,3.0,1,6,0,429
7458,Derby For Men  (Black),4.0,Men,Flipkart,899,1.00%,409.0,58.0,199.0,119.0,35.0,16,40,0,890
2517,"Girls Stylish Casual Sports Shoe Sneakers For Women  (White, Pink)",4.0,Women,Flipkart,999,31.43%,301.0,3.4451992511749268,19.27361488342285,5.455092906951904,49.0,17,23,0,685
13107,Women Tan Heels Sandal,3.7,Women,Flipkart,2199,54.57%,6.0,1.0,4.0,0.0,0.0,0,2,0,999
18922,AB1-SX00172L Casuals For Women  (White),4.2,Women,Flipkart,799,3.75%,17.0,2.0,11.0,6.0,0.0,0,2,1,769
19416,Pure Leather shoes Slip On For Men  (Black),3.8,Men,Flipkart,1499,68.98%,116.0,18.0,52.0,22.0,22.0,9,11,0,465
14264,Women Silver Heels Sandal,3.7,Women,Flipkart,999,51.65%,156.0,16.0,70.0,32.0,21.0,8,25,0,483
11627,ZEBRA Running Shoes For Men  (Red),4.1,Men,Flipkart,1799,18.01%,413.0,48.0,223.0,97.0,43.0,16,34,0,1475
308,Women Black Flats Sandal,4.0,Women,Flipkart,925,62.76%,20.0,4.0,9.0,3.0,7.0,2,6,1,430
1562,Combo pack of 2 shoes for men Walking Shoes For Men  (Multicolor),3.6,Men,Flipkart,998,50.10%,24415.0,2781.0,11433.0,3155.0,3005.0,2330,4492,1,498
6295,Go Run 600-Spectra Running Shoes For Women  (Grey),4.3,Women,Flipkart,5299,59.99%,267.0,38.0,165.0,58.0,22.0,8,13,1,2120
15730,Latest morpankh Design Rajasthani Belly Juti for Women and Girls Bellies For Women  (Orange),4.0,Women,Flipkart,499,60.12%,186.0,27.0,102.0,31.0,20.0,14,19,0,199
17194,Men Synthetic Leather Chappal (Black) Slippers,3.6,Men,Flipkart,900,60.11%,18117.0,2499.0,7234.0,3388.0,2823.0,1544,3128,1,359
3638,Running Shoes For Men  (Multicolor),4.2,Men,Flipkart,999,50.05%,93.0,15.0,57.0,15.0,7.0,7,7,1,499
12154,Women Black Heels Sandal,4.2,Women,Flipkart,1249,57.81%,557.0,76.0,338.0,111.0,50.0,23,36,1,527
3017,Women Pink Bellies Sandal,4.2,Women,Flipkart,799,70.84%,7577.0,1253.0,4314.0,1799.0,794.0,268,401,0,233
16847,Running Shoes For Men  (Black),4.2,Men,Flipkart,899,20.02%,34165.0,5813.0,17879.0,9441.0,3674.0,1205,1966,1,719
4365,Women Off White Wedges Sandal,3.7,Women,Flipkart,999,55.06%,61.0,11.0,27.0,12.0,9.0,4,9,1,449
8030,MICROBURST 2.0 Bellies For Women  (Purple),4.2,Women,Flipkart,4999,49.99%,89.0,6.0,55.0,15.0,5.0,7,7,1,2500
9061,ARYA - DIFFERENT EDGE Bellies For Women  (Pink),4.2,Women,Flipkart,4299,35.01%,166.0,24.0,94.0,39.0,12.0,6,15,1,2794
5976,"Boost Running Shoes For Men  (Black, Orange)",4.1,Men,Flipkart,999,47.25%,1117.0,171.0,588.0,264.0,144.0,52,69,1,527
10439,Flip Flops,4.5,Women,Flipkart,2795,34.99%,12.0,1.0,9.0,2.0,0.0,0,1,1,1817
13463,RIYA-06 Casual & Running Shoes Running Shoes For Women  (Multicolor),4.0,Women,Flipkart,489,5.11%,1545.0,245.0,710.0,401.0,216.0,88,130,1,464
5668,Women Black Heels Sandal,4.1,Women,Flipkart,999,40.04%,2563.0,467.0,1479.0,485.0,281.0,113,205,1,599
17190,TRENDY Bellies For Women  (Black),3.6,Women,Flipkart,1890,47.35%,41.0,4.0,17.0,10.0,4.0,1,9,1,995
14734,GEL CONTEND 5B Running Shoes For Men  (Blue),4.2,Men,Flipkart,3999,43.01%,822.0,117.0,456.0,217.0,68.0,35,46,1,2279
1510,Women White Wedges Sandal,3.9,Women,Flipkart,999,60.06%,343.0,46.0,171.0,66.0,55.0,19,32,1,399
20443,"Women Black, Blue, Red Flats Sandal",4.0,Women,Flipkart,899,79.87%,777.0,77.0,422.0,134.0,100.0,42,79,0,181
16990,Slides,3.9,Men,Flipkart,1497,66.73%,192.0,18.0,96.0,36.0,26.0,17,17,1,498
944,CAMANDO Running Shoes For Men  (Black),4.2,Men,Flipkart,1691,25.01%,1878.0,281.0,1178.0,368.0,270.0,108,170,1,1246
6512,Alley Walk Women's Fashion Comfortable Slip-on Chain Decorated Loafers Bellies Low Heels Almond Toe Casual Daily Mule Sandals,4.4,Women,Amazon,349,0.00%,33.0,19.0,4.0,0.0,10.0,19,67,0,349
2037,ORIFWSH-1152 Running Shoes For Women  (Grey),3.7,Women,Flipkart,499,22.44%,88.0,9.0,39.0,14.0,15.0,9,11,1,387
4223,Corporate Derby Slip on Shoes for Men Derby For Men  (White),3.9,Men,Flipkart,999,50.05%,161.0,16.0,82.0,29.0,21.0,10,19,1,499
19960,Traditional Juti Jutis For Women  (Maroon),3.7,Women,Flipkart,599,43.41%,254.0,36.0,115.0,43.0,34.0,26,36,0,339
2275,Women Black Heels Sandal,4.1,Women,Flipkart,799,51.31%,236.0,29.0,124.0,57.0,25.0,15,15,1,389
14676,Formal Oxford For Men  (Brown),4.1,Men,Flipkart,3495,70.01%,1904.0,232.0,953.0,533.0,211.0,77,130,0,1048
16323,GT-XPRESS Running Shoes For Men  (Grey),4.2,Men,Flipkart,5999,43.01%,859.0,123.0,488.0,213.0,62.0,29,67,1,3419
10517,Women white Bellies Bellies For Women  (White),3.9,Women,Flipkart,699,61.66%,2096.0,277.0,987.0,455.0,302.0,150,202,0,268
9464,"Combat Army Boot For Men Boots For Men  (Green, Black)",4.0,Men,Flipkart,2299,56.55%,2507.0,375.0,1322.0,491.0,318.0,123,253,1,999
15640,Women Red Heels Sandal,4.0,Women,Flipkart,499,14.63%,134.0,12.0,77.0,20.0,12.0,10,15,0,426
9458,Women Pink Wedges Sandal,4.0,Women,Flipkart,499,24.05%,491.0,68.0,269.0,90.0,56.0,27,50,1,379
20351,"Jutis For Women  (Red, Black)",3.8,Women,Flipkart,499,52.71%,681.0,99.0,337.0,114.0,84.0,52,94,1,236
3248,Boots Slip On For Men  (Black),3.9,Men,Flipkart,1999,67.78%,429.0,79.0,220.0,72.0,67.0,28,42,1,644
5538,"Women Black, Black Flats Sandal",3.9,Women,Flipkart,499,48.10%,13385.0,1692.0,6507.0,2768.0,1849.0,890,1371,1,259
2163,Men Black Sandal,4.0,Men,Flipkart,999,52.55%,1804.0,209.0,891.0,373.0,270.0,115,155,1,474
17306,"Mesh,Cricket, Badminton, Volly Ball, Sports Running Shoes For Men  (Red)",3.8,Men,Flipkart,999,65.07%,92440.0,11547.0,45128.0,16394.0,12473.0,6147,12298,1,349
14268,Wedges For Women  (Black),4.3,Women,Flipkart,999,50.05%,7.0,1.0,5.0,0.0,1.0,1,0,0,499
16130,Slides,3.6,Men,Flipkart,899,55.62%,952.0,84.0,421.0,158.0,133.0,86,154,0,399
4712,Women Blue PVC Casual Slippers,4.1,Women,Flipkart,899,57.40%,49.0,7.0,20.0,19.0,7.0,2,1,1,383
9434,"Women Maroon, Brown, Gold Wedges Sandal",4.1,Women,Flipkart,1149,55.53%,357.0,58.0,198.0,67.0,49.0,22,21,1,511
20904,Flip Flops,4.0,Men,Flipkart,499,49.70%,24745.0,2986.0,13069.0,4483.0,3164.0,1518,2511,1,251
1063,Slip On For Women  (Black),3.8,Women,Flipkart,999,52.55%,200.0,23.0,88.0,43.0,24.0,19,16,1,474
19034,Slippers,4.1,Women,Flipkart,399,36.84%,121.0,27.0,70.0,20.0,13.0,4,14,1,252
11093,"Men Navy, Red Sandal",4.1,Men,Flipkart,799,10.01%,9383.0,1311.0,4879.0,2295.0,978.0,359,872,0,719
8937,"Fashion Outdoor Canvas Casual Light Weight Lace-up Evening Walk Running Shoes For Men (Multicolor) Running Shoes For Men  (White, Orange)",3.8,Men,Flipkart,1499,71.58%,292.0,33.0,148.0,45.0,26.0,28,45,1,426
4597,Perfect Stylish Denim Shoes Sneakers For Women  (Blue),4.1,Women,Flipkart,499,30.66%,851.0,130.0,463.0,191.0,87.0,41,69,1,346
15067,Men Glossy Juttis/Mojaris Mojaris For Men  (Tan),4.1,Men,Flipkart,850,67.65%,507.0,49.0,311.0,63.0,48.0,35,50,0,275
6330,Slippers,3.7,Women,Flipkart,1497,80.03%,1987.0,261.0,875.0,384.0,314.0,161,252,0,299
14499,"Lazard Jutis For Men  (Tan, Brown)",4.0,Men,Flipkart,899,49.94%,221.0,22.0,116.0,43.0,35.0,10,17,1,450
14203,Men Green Sandal,3.6,Men,Flipkart,671,25.63%,1565.0,206.0,653.0,250.0,237.0,165,260,1,499
19438,Men Blue Sandal,4.0,Men,Flipkart,999,60.16%,14833.0,1945.0,7955.0,2968.0,1850.0,755,1305,0,398
10978,"Men Green, Brown Sandal",4.0,Men,Flipkart,899,20.02%,51406.0,8022.0,25514.0,13216.0,6042.0,2271,4363,1,719
12133,"Women SL-126 Grey Pink Walking Shoes For Women  (Pink, Grey)",4.2,Women,Flipkart,949,16.75%,3223.0,474.0,1738.0,875.0,324.0,107,179,1,790
11472,For Women  (White),3.9,Women,Flipkart,1299,61.59%,54.0,3.0,26.0,13.0,4.0,4,7,0,499
6087,Dancing Shoes For Men  (Red),3.9,Men,Flipkart,699,20.60%,3146.0,417.0,1750.0,467.0,321.0,176,432,0,555
17250,Awesome Derby For Men  (Tan),3.8,Men,Flipkart,3990,44.99%,11.0,1.0,6.0,2.0,0.0,1,2,1,2195
2155,Women Off White Heels Sandal,3.8,Women,Flipkart,599,39.90%,8050.0,1191.0,3526.0,1845.0,1161.0,539,979,1,360
9728,Running Shoes For Men  (Black),4.0,Men,Flipkart,999,47.85%,4060.0,599.0,2182.0,824.0,487.0,188,379,1,521
11625,Girls Stylish & Comfortable | Casual | Party Wear Boots For Women  (Black),4.2,Women,Flipkart,999,60.46%,86.0,13.0,52.0,18.0,5.0,5,6,0,395
10820,Van Heusen Pink Ballerinas Bellies For Women  (Pink),4.0,Women,Flipkart,1899,49.97%,12.0,3.0,5.0,5.0,0.0,1,1,1,950
15001,Ladies New casuals Boots For Women  (Brown),5.0,Women,Flipkart,999,10.01%,1.0,1.0,1.0,0.0,0.0,0,0,0,899
8616,ALESO Running Shoes For Men  (Black),4.5,Men,Flipkart,2499,60.02%,37.0,3.0,25.0,7.0,4.0,0,1,1,999
552,DECENT LOOK Boots For Women  (Red),3.9,Women,Flipkart,1045,58.38%,39.0,6.0,25.0,15.0,3.0,5,5,0,421
7492,Running Shoes For Women  (Black),3.8,Women,Flipkart,5495,37.00%,10.0,1.0,6.0,1.0,0.0,1,2,1,3462
18696,Women Black Flats Sandal,4.1,Women,Flipkart,1999,58.83%,143.0,17.0,82.0,30.0,13.0,5,13,1,823
4097,Hustle XT Running Shoes For Men  (Blue),4.2,Men,Flipkart,3999,40.01%,318.0,48.0,197.0,61.0,21.0,13,26,1,2399
13806,Women's Traditional Slip-On Jutis For Women  (Pink),3.6,Women,Flipkart,699,71.82%,7.0,1.0,1.0,4.0,1.0,0,1,0,197
1309,Women SL-165 Navy Blue Pink Walking Shoes For Women  (Blue),4.3,Women,Flipkart,999,15.02%,400.0,54.0,225.0,109.0,35.0,9,22,0,849
4695,"Women Running, Walking, Sports Shoes For Girls Outdoors For Women  (Pink)",4.1,Women,Flipkart,999,50.05%,177.0,27.0,103.0,31.0,22.0,9,11,1,499
11982,Green Sneakers For Men  (Green),3.7,Men,Flipkart,499,10.02%,2341.0,341.0,988.0,540.0,354.0,155,304,1,449
1257,BOBS SPARROW - SNEAKER CLUB Running Shoes For Women  (Navy),4.2,Women,Flipkart,4799,54.99%,41.0,6.0,22.0,13.0,2.0,0,4,1,2160
15202,Amico Men's Sneaker,3.7,Men,Amazon,499,0.00%,49.0,20.0,11.0,11.0,13.0,33,32,1,499
11144,VR901 Ladies belly Bellies For Women  (Green),4.4,Women,Flipkart,699,32.90%,17.0,1.0,12.0,1.0,2.0,2,0,1,469
19805,Casual Boy Shoes in White Color Men Walking Running Gymwear sports Sneakers for daily use for Gent Casuals For Men  (White),4.0,Men,Flipkart,999,47.85%,1448.0,143.0,854.0,197.0,147.0,78,172,1,521
13708,"Men Green, Black Sandal",3.9,Men,Flipkart,889,51.74%,1437.0,147.0,791.0,210.0,178.0,84,174,0,429
19463,Boots For Men  (Black),4.3,Men,Flipkart,1599,0.25%,1574.0,214.0,1003.0,334.0,98.0,53,86,1,1595
14725,Flip Flops,3.6,Men,Flipkart,999,50.05%,194.0,20.0,84.0,30.0,34.0,14,32,0,499
16981,VENDOZ Women and Girls Latest Collection White Casual Shoes Sports Shoes Sneakers,4.8,Women,Amazon,699,0.00%,6.0,4.0,0.0,0.0,0.0,21,79,1,699
17214,Casuals For Men  (Multicolor),3.9,Men,Flipkart,1497,53.31%,1142.0,139.0,586.0,199.0,152.0,72,133,1,699
15642,Nike Legend EssentialWomen's Training Shoe Training & Gym Shoes For Women  (Black),4.1,Women,Flipkart,4495,38.22%,50.0,2.0,31.0,9.0,4.0,2,6,1,2777
13315,ZOE PLUS Casuals For Women  (Navy),3.9,Women,Flipkart,649,7.70%,43.0,5.0,25.0,7.0,4.0,1,8,1,599
19190,Jutis For Women  (Multicolor),4.1,Women,Flipkart,899,66.74%,63.0,6.0,36.0,11.0,7.0,5,4,0,299
11846,Flip Flops,3.6,Women,Flipkart,499,63.33%,77.0,10.0,32.0,16.0,10.0,7,12,0,183
3254,Solwin Light Weight Casual Sneakers for Men,2.7,Men,Amazon,499,30.06%,14.0,6.0,36.0,16.0,16.0,10,22,0,349
19434,"Asian Barfi-22 Navy Canvas shoes for ladies | Belly for women | Casual juti shoes for girls stylish latest design new fashion | Lightweight espadrilles blue shoes for party & everyday use Walking Shoes For Women  (Blue, Blue)",4.5,Women,Flipkart,599,25.04%,13.0,6.0,10.0,0.0,2.0,1,0,1,449
3335,Flip Flops,3.7,Women,Flipkart,499,60.12%,646.0,88.0,293.0,123.0,90.0,52,88,0,199
18199,Women Black Bellies Sandal,4.1,Women,Flipkart,899,55.62%,1409.0,252.0,741.0,320.0,155.0,70,123,0,399
6213,SF0019L Flip Flops,4.2,Women,Flipkart,269,5.20%,7657.0,880.0,4163.0,1892.0,783.0,306,513,1,255
16483,Slides,3.7,Men,Flipkart,1999,50.03%,462.0,54.0,196.0,108.0,64.0,23,71,1,999
8126,Slip On Sneakers For Women  (Black),3.9,Women,Flipkart,3499,43.84%,157.0,24.0,83.0,33.0,12.0,6,23,1,1965
19577,Women Pink Flats Sandal,4.0,Women,Flipkart,999,30.03%,116.0,16.0,49.0,37.0,17.0,5,8,0,699
4546,Jutis For Women  (Tan),4.1,Women,Flipkart,499,62.12%,539.0,67.0,295.0,112.0,64.0,33,35,0,189
12122,Slip On Sneakers For Men  (Multicolor),3.7,Men,Flipkart,2999,73.36%,144.0,15.0,68.0,22.0,19.0,14,21,0,799
4784,Women Pink Flats Sandal,3.7,Women,Flipkart,499,43.09%,1115.0,137.0,456.0,250.0,199.0,69,137,1,284
9182,"Men Green, Beige Sports Sandal",4.3,Men,Flipkart,2995,11.49%,816.0,99.0,473.0,210.0,64.0,31,38,1,2651
1761,Combo Pack Of 2 Casual Shoes Slip On Sneakers For Men  (Multicolor),3.9,Men,Flipkart,2499,84.03%,20659.0,2722.0,10035.0,3813.0,2940.0,1450,2421,1,399
19809,Lace Up For Men  (Black),3.9,Men,Flipkart,1799,68.37%,288.0,37.0,123.0,70.0,54.0,18,23,1,569
20922,Synthetic leather casual stylish party wear Boots for women Boots For Women  (Blue),3.9,Women,Flipkart,1199,50.46%,27.0,5.0,15.0,3.0,3.0,2,4,0,594
2786,Men's Smiley Flip Flop Slides,4.1,Men,Flipkart,849,60.78%,6225.0,740.0,3498.0,1225.0,656.0,301,545,0,333
3865,Men's White Printed Fabric wedding & Sherwani jutti Mojaris For Men  (Beige),4.2,Men,Flipkart,999,50.05%,69.0,8.0,43.0,11.0,5.0,3,7,0,499
2885,Jutis For Women  (Gold),5.0,Women,Flipkart,499,48.10%,5.0,0.0,5.0,0.0,0.0,0,0,0,259
6989,Boots For Women  (Pink),4.3,Women,Flipkart,999,50.05%,180.0,34.0,109.0,42.0,17.0,6,6,1,499
8288,Men's patent jutti Jutis For Men  (Black),4.8,Men,Flipkart,1499,53.37%,5.0,1.0,4.0,1.0,0.0,0,0,0,699
3880,Slides,4.2,Women,Flipkart,499,54.11%,184.0,33.0,108.0,33.0,22.0,10,11,0,229
20582,Flip Flops,4.1,Women,Flipkart,499,68.94%,38.0,4.0,20.0,8.0,4.0,4,2,0,155
18625,Women Pink Flats Sandal,3.8,Women,Flipkart,1695,63.60%,246.0,24.0,111.0,58.0,32.0,11,34,1,617
6436,"Concave Pro Wn s IDP Sneakers For Women  (Black, Grey)",4.4,Women,Flipkart,4299,73.76%,513.0,68.0,323.0,114.0,41.0,17,18,1,1128
18771,Canvas Sports Shoes For Men's And Boys Running Shoes For Men  (Blue),3.7,Men,Flipkart,999,62.06%,9884.0,1151.0,4657.0,1428.0,1308.0,742,1749,1,379
2433,AB1-SX00172L Casuals For Women  (White),4.3,Women,Flipkart,799,3.75%,19.0,2.0,11.0,6.0,0.0,0,2,1,769
5950,Women Brown Wedges Sandal,4.2,Women,Flipkart,999,50.05%,1449.0,223.0,804.0,336.0,168.0,55,83,1,499
6186,Shathi Flower Designer Jutis For Womens And GirlS For Ethnic Wear Bellies For Women  (Beige),4.1,Women,Flipkart,499,42.89%,101.0,14.0,58.0,16.0,9.0,11,7,0,285
19454,Mojaris Jutis For Men  (White),3.9,Men,Flipkart,499,20.04%,14.0,2.0,9.0,1.0,0.0,2,2,0,399
2921,Bond Street by (Red Tape) Men's Sneakers,3.7,Men,Amazon,1199,25.10%,409.0,178.0,17.0,6.0,12.0,26,40,1,898
5401,Combo(BR)-1077-349 Sneakers For Men  (Red),4.0,Men,Flipkart,998,66.93%,53411.0,6835.0,29514.0,8244.0,6531.0,3212,5910,1,330
10056,Men Black Flats Sandal,3.5,Men,Flipkart,999,25.03%,256.0,25.0,90.0,54.0,40.0,27,45,0,749
12531,Kapda Funda Juties Jutis For Women  (Multicolor),4.2,Women,Flipkart,599,66.78%,159.0,28.0,92.0,32.0,20.0,8,7,0,199
1446,EEZAY MAXOUT M Flip Flops,3.8,Men,Flipkart,799,67.58%,852.0,94.0,409.0,164.0,115.0,53,111,0,259
11950,SOCKS Running Shoes For Men  (Red),4.0,Men,Flipkart,999,56.36%,4060.0,599.0,2182.0,824.0,487.0,188,379,1,436
12075,"Casual Boot Hiking & Trekking Shoes For Men  (Brown, Black)",3.9,Men,Flipkart,999,52.55%,5113.0,767.0,2668.0,843.0,670.0,322,610,1,474
3941,LC9254B BLACK Formal Shoes For Men  (Black),4.0,Men,Flipkart,2599,34.05%,1212.0,178.0,575.0,326.0,136.0,59,116,1,1714
2388,Rajasthani Jaipuri Partywear Ethnic Jutis For Women Jutis For Women  (Multicolor),4.2,Women,Flipkart,499,46.69%,93.0,17.0,58.0,15.0,12.0,4,5,1,266
17456,408 Sneakers For Women  (Pink),3.8,Women,Flipkart,999,40.04%,263.0,35.0,128.0,47.0,32.0,16,40,1,599
3429,Women Black Heels Sandal,4.3,Women,Flipkart,999,30.03%,796.0,130.0,466.0,186.0,80.0,26,38,1,699
4667,Leather Design Stylish Look Boots Shoes Boots For Women  (Brown),4.2,Women,Flipkart,1399,71.55%,14908.0,2466.0,8672.0,3133.0,1588.0,575,944,1,398
15665,Women Beige Heels Sandal,3.9,Women,Flipkart,999,50.05%,1708.0,228.0,838.0,327.0,212.0,120,211,0,499
16633,Flip Flops,3.7,Men,Flipkart,399,25.06%,17880.0,2285.0,7740.0,3520.0,2743.0,1395,2482,1,299
20299,Men Multicolor Sandal,4.1,Men,Flipkart,599,5.01%,3142.0,482.0,1573.0,905.0,374.0,130,160,1,569
15325,"Combo Pack of 2 Casual Shoes (Loafers Shoes) Slip On Sneakers For Men  (Navy, Blue)",3.8,Men,Flipkart,998,62.02%,46358.0,5721.0,22793.0,8079.0,6684.0,3201,5601,1,379
19947,Angel Fashion TY Slides,3.9,Men,Flipkart,799,66.21%,2801.0,323.0,1466.0,471.0,324.0,186,354,0,270
4157,Women Green Heels Sandal,4.3,Women,Flipkart,999,50.05%,232.0,37.0,137.0,61.0,15.0,10,10,0,499
438,"Rajwari Ethnic women Silver Robot mirror thread work mojari Bellies For Women  (Silver, Orange)",3.6,Women,Flipkart,433,46.89%,1387.0,143.0,1120.0,196.0,236.0,122,330,1,207
16163,Flip Flops,4.0,Women,Flipkart,499,30.06%,89.0,11.0,45.0,16.0,18.0,5,5,1,349
13924,Combo Pack of 2 Casual Shoes Running Shoes For Men  (Black),3.7,Men,Flipkart,999,45.05%,2620.0,313.0,1255.0,365.0,366.0,228,406,1,549
9614,Women Gold Heels Sandal,4.1,Women,Flipkart,999,40.04%,66.0,14.0,31.0,20.0,10.0,2,3,1,599
12938,Womens Comfort Stylish Trending with colorful Printed Slippers combo (Pack Of 6 pairs) size 8 Flip Flops,3.8,Women,Flipkart,1499,77.32%,21033.0,2752.0,9709.0,3968.0,3176.0,1555,2625,0,340
6902,Sneakers For Men  (Grey),4.1,Men,Flipkart,1499,59.31%,31080.0,4702.0,16396.0,7666.0,3642.0,1283,2093,1,610
15786,GO WALK 5-SPARROW Walking Shoes For Men  (Navy),4.3,Men,Flipkart,4999,30.01%,1057.0,106.0,664.0,206.0,75.0,40,72,1,3499
3764,Women Tan Flats Sandal,4.1,Women,Flipkart,999,66.87%,197.0,27.0,102.0,40.0,37.0,8,12,1,331
1356,Juti Jutis For Women  (Multicolor),3.8,Women,Flipkart,499,43.89%,69.0,15.0,30.0,15.0,11.0,6,7,0,280
11012,Bellies Jutis For Women  (Blue),3.8,Women,Flipkart,600,53.33%,44.0,4.0,21.0,8.0,6.0,3,6,0,280
6192,Men's Imprinted Oak Leather Rajasthani Mojaris Party Wear For Men Mojaris For Men  (Brown),3.6,Men,Flipkart,999,29.83%,199.0,22.0,85.0,33.0,36.0,13,32,0,701
5719,Flip Flops,4.0,Women,Flipkart,1298,61.56%,24.0,3.0,13.0,4.0,3.0,2,2,1,499
10155,Slippers,4.1,Women,Flipkart,399,42.86%,233.0,28.0,122.0,56.0,30.0,10,15,0,228
